runtime,rating_G,rating_NR,rating_PG,rating_PG13,rating_R,rating_NC17,genre_action,genre_animation,genre_foreign,genre_classics,genre_comedy,genre_documentary,genre_drama,genre_horror,genre_family,genre_mystery,genre_romance,genre_fantasy,director_score,writer_score,actor_score,studio_score,in_theater,theater_spring,theater_summer,theater_fall,theater_winter,theater_year,is_wide
60,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,83.5,83.5,81.0,2,1,0,1,0,0,2012.0,0.0
98,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67.0,67.0,70.5,0,1,0,0,0,1,1994.0,1.0
145,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,59.5,43.5,54.0,3,1,1,0,0,0,2005.0,1.0
102,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,43.0,43.0,39.05,1,1,1,0,0,0,2015.0,0.0
88,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,43.0,63.0,0.0,2,1,1,0,0,0,2012.0,0.0
116,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,69.5,69.5,57.15,3,1,1,0,0,0,2014.0,1.0
184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,63.0,0.0,0,1,0,0,0,1,2008.0,1.0
95,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.0,78.0,48.65,1,1,0,0,1,0,2003.0,1.0
91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0,25.0,23.45,1,1,0,1,0,0,2016.0,0.0
113,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,92.5,92.5,63.0,1,1,1,0,0,0,2013.0,0.0
109,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,11.0,34.25,0,1,1,0,0,0,2009.0,1.0
70,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,95.0,93.0,92.3,0,1,0,0,1,0,1925.0,1.0
87,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50.0,91.0,64.4,0,1,0,0,0,1,1972.0,1.0
96,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24.0,24.0,58.95,2,1,1,0,0,0,2009.0,1.0
136,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,72.5,71.0,54.2,3,1,0,0,0,1,2001.0,1.0
98,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,100.0,91.0,84.35,0,1,0,0,0,1,1936.0,1.0
96,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24.0,40.0,50.5,2,1,0,0,1,0,2012.0,1.0
94,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,28.0,8.0,44.45,0,1,0,1,0,0,2008.0,1.0
90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57.0,57.0,29.5,3,1,0,0,1,0,2004.0,1.0
110,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,57.0,66.0,53.4,3,1,0,0,1,0,2007.0,1.0
151,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,66.0,63.0,92.0,1,1,0,0,1,0,2012.0,0.0
104,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66.0,8.0,8.0,2,1,0,1,0,0,2014.0,0.0
80,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69.5,63.0,0.0,1,0,0,0,0,0,,
125,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,68.0,19.0,66.4,3,1,1,0,0,0,2015.0,0.0
101,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,35.0,35.0,47.1,3,1,0,0,0,1,2005.0,1.0
118,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93.0,97.0,92.3,0,1,1,0,0,0,1953.0,1.0
96,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,54.0,54.0,56.4,0,1,0,0,0,1,2016.0,0.0
107,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,78.0,65.0,65.8,0,1,0,0,1,0,1991.0,1.0
116,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,73.5,65.0,45.45,0,1,0,0,0,1,1982.0,1.0
97,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,50.0,45.0,43.9,0,1,0,0,1,0,1999.0,1.0
80,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76.0,63.0,67.0,1,1,1,0,0,0,2005.0,1.0
84,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,73.0,73.0,42.05,2,1,1,0,0,0,2011.0,1.0
121,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,33.0,15.0,68.0,2,1,0,0,0,1,2007.0,1.0
91,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,72.0,80.0,56.65,0,1,1,0,0,0,1981.0,1.0
99,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,100.0,83.0,84.35,0,1,1,0,0,0,1941.0,1.0
83,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,69.0,46.0,65.75,2,1,1,0,0,0,2002.0,1.0
91,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,63.0,63.0,57.25,2,1,0,0,1,0,2012.0,0.0
114,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,59.0,52.5,46.95,2,1,0,1,0,0,2009.0,1.0
92,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,51.0,51.0,49.35,2,1,0,0,0,1,2014.0,1.0
85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.0,60.0,62.1,2,1,1,0,0,0,2013.0,0.0
82,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.0,93.0,64.7,0,1,0,0,0,1,1987.0,1.0
110,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94.0,94.0,0.0,1,1,0,1,0,0,2015.0,1.0
92,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,47.0,63.0,60.9,0,1,0,1,0,0,1983.0,1.0
92,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46.5,68.0,53.35,0,1,0,0,0,1,1978.0,1.0
97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,66.0,63.0,55.65,0,1,0,0,0,1,1990.0,1.0
119,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,80.0,77.5,70.1,0,1,0,0,0,1,1952.0,1.0
91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33.5,33.5,62.4,0,0,0,0,0,0,,
93,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,59.0,38.5,62.3,2,1,1,0,0,0,2011.0,1.0
98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50.0,52.0,48.7,0,1,0,0,1,0,1998.0,1.0
94,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,70.0,70.0,46.4,1,1,0,1,0,0,2008.0,1.0
96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89.0,88.5,94.9,3,1,0,0,1,0,2012.0,0.0
108,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,61.5,61.5,76.0,0,1,0,0,0,1,1971.0,1.0
110,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80.0,76.5,72.35,0,1,0,0,0,1,1991.0,1.0
96,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,94.0,96.5,93.0,0,1,0,0,1,0,1933.0,0.0
205,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,85.0,90.5,86.9,0,1,0,1,0,0,1963.0,0.0
100,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,96.5,95.5,91.25,0,0,0,0,0,0,,
93,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.0,79.0,78.1,1,1,0,1,0,0,2016.0,0.0
96,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74.0,74.0,85.8,1,1,0,0,1,0,2009.0,1.0
96,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,17.5,15.0,38.8,0,1,0,0,0,1,2002.0,1.0
104,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,54.5,54.5,58.5,2,1,0,0,0,1,2011.0,1.0
87,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,57.5,57.5,47.8,2,1,0,1,0,0,2013.0,0.0
70,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,65.0,63.0,78.5,0,1,0,0,0,1,1947.0,1.0
87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.0,36.0,52.7,0,1,0,0,0,1,2018.0,0.0
143,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35.0,47.0,43.4,2,1,0,1,0,0,2007.0,1.0
130,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,50.0,60.5,51.9,0,1,0,0,0,1,1973.0,1.0
150,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91.5,63.0,95.25,0,1,0,1,0,0,1996.0,1.0
89,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24.0,0.0,46.15,2,1,0,1,0,0,1977.0,0.0
74,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,83.0,78.0,80.95,0,1,1,0,0,0,1977.0,1.0
114,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,80.5,80.5,74.4,1,1,0,1,0,0,2005.0,1.0
89,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0,0.0,44.1,0,1,0,1,0,0,2018.0,0.0
90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,70.5,66.5,54.95,2,1,0,1,0,0,2014.0,0.0
111,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,77.0,96.0,70.75,0,1,1,0,0,0,1973.0,0.0
118,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,67.0,68.5,61.45,3,1,0,1,0,0,2013.0,0.0
87,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61.0,63.0,70.1,0,1,0,0,0,1,2006.0,1.0
89,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.5,53.5,38.55,2,1,1,0,0,0,2006.0,1.0
84,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22.0,22.0,46.65,0,1,0,0,1,0,2018.0,0.0
93,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,77.0,77.0,61.0,3,1,0,0,1,0,2009.0,1.0
96,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,66.0,68.0,50.6,0,1,0,1,0,0,2018.0,0.0
88,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,61.0,61.0,43.2,2,1,1,0,0,0,2001.0,1.0
135,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.5,40.5,66.45,1,1,0,1,0,0,2011.0,0.0
101,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,47.0,38.0,46.4,0,1,0,1,0,0,1981.0,1.0
101,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,85.5,85.5,82.55,2,1,0,0,0,1,2001.0,1.0
99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,32.0,32.0,52.45,1,1,1,0,0,0,2006.0,1.0
118,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,73.0,50.5,58.65,3,1,0,0,0,1,2003.0,0.0
111,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,91.0,73.0,74.1,0,1,0,0,1,0,1962.0,1.0
77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,66.0,63.0,11.6,1,1,0,1,0,0,2008.0,1.0
118,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,76.0,63.0,56.05,0,1,0,0,0,1,1984.0,1.0
66,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,59.0,59.0,48.9,0,1,0,0,0,1,2011.0,1.0
55,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,73.0,73.0,76.15,2,1,1,0,0,0,2013.0,0.0
88,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,10.0,10.0,32.05,0,1,0,1,0,0,2000.0,1.0
115,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,78.0,47.0,37.4,0,0,0,0,0,0,,
82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,66.0,63.0,61.15,1,1,0,1,0,0,2017.0,0.0
92,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,79.0,79.0,62.05,2,1,0,0,1,0,2007.0,1.0
116,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,81.0,17.0,69.95,3,1,0,0,0,1,2016.0,1.0
87,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,91.5,87.0,82.7,0,1,0,0,0,1,1961.0,1.0
93,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,61.0,53.0,51.95,3,1,0,0,0,1,2014.0,0.0
116,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,55.0,55.0,61.65,2,1,1,0,0,0,2013.0,0.0
116,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,82.5,80.0,83.75,0,1,0,1,0,0,1951.0,1.0
97,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55.0,55.0,58.65,0,1,0,0,0,1,1994.0,1.0
87,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,46.0,46.0,34.65,1,1,0,0,1,0,2009.0,1.0
90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,40.5,40.5,50.85,1,1,0,1,0,0,2012.0,0.0
86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,65.0,48.5,59.25,0,0,0,0,0,0,,
88,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.0,25.0,49.2,1,1,1,0,0,0,2009.0,1.0
95,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,84.0,84.0,91.8,0,1,1,0,0,0,1968.0,1.0
85,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.5,90.5,69.1,1,1,0,0,1,0,2014.0,0.0
122,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,91.0,91.0,79.0,1,1,0,0,1,0,2013.0,0.0
92,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,70.0,70.0,65.5,3,1,0,0,1,0,2011.0,0.0
90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69.0,69.0,69.0,1,1,1,0,0,0,2013.0,0.0
127,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,51.0,51.0,48.85,1,1,0,0,0,1,2005.0,1.0
115,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,70.0,64.5,64.85,3,1,0,1,0,0,2015.0,1.0
118,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92.0,92.0,90.25,2,1,0,0,1,0,2014.0,0.0
105,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,85.0,85.0,60.55,2,1,0,0,0,1,2013.0,1.0
91,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,53.5,60.0,44.45,0,1,0,1,0,0,2012.0,1.0
91,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,35.0,23.0,26.75,2,1,0,0,1,0,2017.0,1.0
107,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50.0,74.5,68.0,0,1,1,0,0,0,1980.0,1.0
86,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24.0,33.0,33.0,2,1,0,0,0,1,2003.0,1.0
110,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,65.0,93.0,56.6,0,1,0,1,0,0,1983.0,1.0
119,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,43.0,61.0,55.9,0,1,0,0,1,0,1994.0,1.0
131,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,84.0,64.0,89.5,0,1,0,0,1,0,1986.0,1.0
85,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,39.0,39.0,66.7,2,1,0,1,0,0,2005.0,1.0
100,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,69.5,74.0,59.15,0,1,0,0,0,1,1987.0,0.0
91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,50.5,50.5,54.6,2,1,1,0,0,0,2014.0,0.0
87,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,87.0,89.0,87.9,0,1,0,0,1,0,1931.0,1.0
107,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69.5,46.5,59.0,0,1,1,0,0,0,1993.0,1.0
102,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.0,20.0,55.3,1,0,0,0,0,0,,
79,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.0,40.0,60.45,2,1,0,0,1,0,2014.0,0.0
123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96.0,96.0,91.8,3,1,0,0,0,1,2011.0,0.0
99,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,74.5,87.5,52.75,0,1,0,1,0,0,1992.0,1.0
100,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82.0,82.0,76.1,1,1,1,0,0,0,2015.0,0.0
89,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,75.0,75.0,75.0,0,1,0,1,0,0,2017.0,0.0
108,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,85.0,50.5,58.25,0,1,0,0,0,1,1996.0,1.0
115,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,96.0,96.0,69.7,3,1,0,0,0,1,2001.0,1.0
113,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.5,25.0,35.9,3,1,0,1,0,0,2008.0,1.0
78,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,39.0,39.0,27.0,1,1,1,0,0,0,2011.0,0.0
92,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,66.5,57.0,53.4,0,1,0,0,1,0,1999.0,1.0
123,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.0,54.0,37.95,1,1,1,0,0,0,2012.0,1.0
91,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,64.0,41.0,52.5,0,1,0,1,0,0,1999.0,1.0
93,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40.0,0.0,36.8,0,1,0,1,0,0,2017.0,0.0
104,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,78.0,71.0,80.7,0,0,0,0,0,0,,
81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.5,67.5,63.6,0,1,0,1,0,0,2016.0,0.0
85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,53.0,53.0,76.4,2,1,1,0,0,0,2014.0,0.0
107,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68.0,68.0,52.3,0,1,0,0,1,0,2017.0,0.0
101,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,46.0,46.0,70.7,0,1,0,0,1,0,2003.0,1.0
119,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94.0,94.0,84.05,0,1,0,0,0,1,1997.0,0.0
130,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,85.0,85.0,36.1,2,1,0,0,0,1,2004.0,1.0
99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66.0,63.0,57.25,2,0,0,0,0,0,,
112,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45.0,45.0,51.6,2,1,0,0,0,1,2011.0,1.0
92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,60.5,63.0,50.45,3,1,0,0,1,0,1993.0,0.0
107,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.0,75.0,72.25,2,1,0,0,1,0,2010.0,0.0
150,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.0,85.0,74.6,2,1,0,0,0,1,2012.0,0.0
94,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,89.0,89.0,72.4,0,1,0,0,1,0,2016.0,0.0
87,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81.5,50.0,50.0,1,1,0,1,0,0,2012.0,0.0
96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,73.0,53.0,66.2,3,1,0,1,0,0,2013.0,1.0
129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,84.0,75.0,53.7,3,1,0,1,0,0,2015.0,0.0
93,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,83.0,83.0,66.45,0,1,1,0,0,0,1999.0,1.0
97,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,65.0,66.0,62.0,0,1,0,1,0,0,1998.0,1.0
103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,100.0,83.4,0,1,0,0,0,1,1943.0,1.0
90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,87.0,94.0,68.35,3,1,1,0,0,0,2014.0,0.0
91,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,47.0,47.0,52.75,2,1,0,1,0,0,2014.0,0.0
105,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,86.5,56.0,67.65,2,1,0,0,1,0,2012.0,0.0
112,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,66.0,40.0,40.6,2,1,1,0,0,0,2009.0,1.0
96,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,42.0,8.0,39.75,3,1,1,0,0,0,2011.0,0.0
91,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,45.0,45.0,42.75,3,1,0,0,1,0,2014.0,0.0
84,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,57.0,63.0,56.8,0,1,0,1,0,0,1986.0,1.0
102,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,70.0,75.0,59.05,0,1,0,0,0,1,1964.0,1.0
114,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,46.0,46.0,67.85,2,1,0,0,1,0,2014.0,0.0
91,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,63.5,63.5,61.65,2,1,0,1,0,0,2014.0,0.0
99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39.5,11.5,37.0,3,1,0,0,0,1,2018.0,1.0
72,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,5.0,47.35,0,1,0,0,0,1,2014.0,0.0
87,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,64.0,30.0,46.4,0,1,1,0,0,0,2014.0,0.0
132,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,82.5,96.0,87.7,0,1,0,0,0,1,1949.0,1.0
124,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,45.0,33.0,47.5,0,1,0,1,0,0,1996.0,1.0
90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,50.0,50.0,46.6,0,1,0,0,1,0,2003.0,1.0
96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.0,86.0,74.0,2,1,1,0,0,0,2014.0,0.0
106,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,34.0,34.0,46.8,0,1,0,0,0,1,1998.0,1.0
107,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,75.0,75.0,67.45,1,1,0,0,0,1,2007.0,1.0
104,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26.0,26.0,40.55,1,1,0,0,0,1,2018.0,1.0
150,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,94.0,94.0,84.6,0,1,1,0,0,0,1957.0,0.0
86,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68.0,68.0,64.4,2,1,0,0,1,0,2012.0,0.0
101,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,47.5,59.5,59.85,0,1,0,1,0,0,1984.0,1.0
101,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,66.0,38.0,51.9,2,1,1,0,0,0,2011.0,0.0
174,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,80.0,63.0,86.2,0,1,0,0,0,1,1962.0,1.0
160,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,95.0,100.0,100.0,0,1,0,1,0,0,1979.0,1.0
96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,88.0,88.0,58.0,0,1,0,1,0,0,2018.0,0.0
91,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,20.0,17.0,47.0,1,1,0,0,0,1,2017.0,1.0
96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40.5,40.5,35.5,0,1,1,0,0,0,2016.0,1.0
94,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53.5,63.5,66.15,1,1,0,1,0,0,2017.0,0.0
90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77.0,71.0,63.9,0,1,0,0,1,0,1997.0,1.0
127,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,84.0,84.0,63.7,0,1,0,1,0,0,1990.0,1.0
116,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,36.0,29.0,64.3,1,1,0,0,1,0,2013.0,0.0
101,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,32.0,14.0,30.95,2,1,0,0,1,0,2008.0,1.0
86,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,30.0,63.0,30.45,3,1,0,1,0,0,2009.0,1.0
92,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.0,16.0,36.35,2,1,0,0,0,1,2006.0,1.0
111,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,87.5,88.5,88.7,0,1,0,0,1,0,1955.0,1.0
115,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,30.0,20.0,51.4,0,1,1,0,0,0,1998.0,1.0
